ID,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,y
E2430,A,1989,146,14581,C,14581,38,487989,3637,23390.4,24.07,498230,,1
E2195,E,2005,146,,C,10000,,950177,3635,9240,16.38,,,1
E1276,A,1993,123,,B,15141,,455246,3633,2534.4,1.99,,M,1
E2965,C,1988,123,,C,10441,,465786,3632,1320,0.75,,M,0
E1904,A,1989,140,,B,9200,,432929,3628,19324.8,3.86,,M,1
E2325,E,1986,140,,B,11381,,595880,3608,15892.8,4.6,,M,1
E2431,A,1997,140,,B,12546,,384061,3605,13939.2,7.48,,F,1
E4442,A,1987,120,1,B,74061,2,463222,3601,175771.2,1.29,474101,F,0
E1234,E,1998,123,,B,9784,,592323,3598,2745.6,2.73,,M,1
E946,C,1994,130,1,B,12473,33,149000,3597,15364.8,7.28,170641,,1
E1330,A,1990,146,24394,C,24394,28,433618,3597,56707.2,20.57,444852,,1
E2047,B,2002,146,11179,C,11179,28,396956,3597,59875.2,19.97,421786,,1
E2884,A,1992,140,1,B,16000,75,490464,3591,17371.2,0.86,592038,M,0
E1361,A,1996,140,,B,17623,,525429,3583,11880,7.23,,M,1
E2109,C,1994,130,,B,14241,,191094,3582,18691.2,6.65,,,1
E2110,C,1994,130,,B,14241,,191094,3582,18691.2,6.65,,,1
E1915,A,1980,146,15589,C,15589,28,403416,3580,36326.4,20.72,446386,,1
E2042,C,1979,140,14194,C,14194,3,535250,3580,26400,3.75,572840,M,1
E2043,C,1979,140,14194,C,14194,3,535250,3580,26400,3.75,572840,M,1
E1557,C,1994,140,10135,C,10135,7,388040,3579,94248,5.95,458080,M,1
E1730,C,1977,140,205,C,89100,7,472420,3579,84321.6,4.23,495810,M,1
E2372,B,2006,146,33810,C,33810,39,326939,3578,33686.4,35.13,341586,,1
E2373,B,2006,146,33810,C,33810,39,326939,3578,33686.4,35.13,341586,,1
E1259,A,1989,123,,B,42628,,462086,3576,8606.4,0.58,,M,1
E1235,C,1998,120,26875,B,31795,15,242161,3573,56654.4,0.83,260378,M,1
E2173,A,1981,146,70,C,30492,28,478086,3563,52166.4,19.94,552626,,1
E1847,A,1990,146,18472,C,18472,38,531860,3560,22070.4,23.88,536543,,1
E897,C,1997,120,744,B,332686,10,411522,3559,25660.8,0.45,452295,M,1
E876,C,1990,130,1,B,13584,3,256097,3555,4804.8,11.11,265682,,1
E877,C,1990,130,1,B,13584,3,256097,3555,4804.8,11.11,265682,,1
E1802,C,1977,140,14004,C,14004,3,494380,3553,24710.4,3.45,543970,M,1
E1803,C,1977,140,14004,C,14004,3,494380,3553,24710.4,3.45,543970,M,1
E2634,A,1998,130,114,B,17220,13,925077,3548,15787.2,8.88,868003,M,0
E4007,A,1990,130,18575,B,18575,605,392200,3547,8659.2,4.8,394300,M,0
E2259,C,1995,130,1,B,10000,33,177989,3546,21067.2,8.65,196334,,1
E2495,B,1953,146,31798,C,31798,37,602793,3544,8236.8,22.64,749860,,1
E1521,A,1980,130,1,B,10000,3,137506,3543,7233.6,8.8,154468,,1
E1710,A,1993,123,,C,17176,,417362,3543,1214.4,0.17,,M,1
E1431,A,1998,123,,C,11561,,365926,3533,264,0.08,,F,1
E1432,A,1998,123,,C,11561,,365926,3533,264,0.08,,F,1
E1957,E,1956,146,,C,13000,,740105,3532,17899.2,16.31,,,1
E2029,C,1971,140,13168,C,13168,4,322860,3530,33844.8,6.5,322900,M,1
E1382,C,1975,140,15265,C,15265,3,546470,3525,24974.4,3.53,600830,M,1
E1692,C,1991,130,1,B,10000,3,245008,3521,12724.8,10.24,261580,,1
E1948,A,1993,140,,B,16829,,413758,3518,48734.4,8.18,,M,1
E1367,E,1998,123,,C,27391,,670324,3517,2798.4,2.62,,M,1
E2662,A,1996,140,1727,B,752281,4,286245,3514,24710.4,40.41,294096,,0
E2966,A,1987,130,1,C,21757,31,204410,3513,1636.8,13.14,224788,,0
E2715,C,2004,120,126,B,23374,12,118400,3510,26769.6,3.82,147744,,0
E3144,C,1970,140,10200,C,10200,1,1465680,3510,2640,2,1518720,M,0
E1591,A,1998,123,,B,,,345048,3506,25819.2,3.66,,M,1
E1592,A,1998,123,,B,,,345048,3506,25819.2,3.66,,M,1
E1593,A,1998,123,,B,,,345048,3506,25819.2,3.66,,M,1
E4068,A,1995,140,8400,C,8400,7,339200,3506,92928,5.4,344460,M,0
E1123,E,1988,123,,C,19772,,709889,3503,105.6,1.57,,M,1
E2855,A,1993,130,65381,B,65381,604,471000,3500,27614.4,3.99,467600,M,0
E2358,E,1979,146,24440,C,24440,28,596331,3496,23548.8,20.86,680904,,1
E2359,E,1979,146,24440,C,24440,28,596331,3496,23548.8,20.86,680904,,1
E2712,A,1998,140,9249,C,9249,6,451410,3495,50793.6,6.08,474010,M,0
E1206,E,1983,123,,C,8690,,478788,3492,950.4,1.73,,M,1
E2550,C,1999,120,100,B,44189,12,207790,3492,42556.8,0.4,232747,M,0
E3408,C,1985,130,1,C,12667,6,372299,3492,3326.4,18.55,389217,,0
E503,A,2004,140,9506,C,9506,7,410240,3488,80995.2,8.68,426980,M,1
E1804,C,1976,140,9373,C,9373,3,472500,3483,19324.8,3.7,495820,M,1
E3655,C,1990,140,17497,C,17497,4,402280,3483,55017.6,6.4,406460,M,0
E1566,C,1988,130,,B,8746,,154101,3482,20275.2,6.26,,,1
E1567,C,1988,130,,B,8746,,154101,3482,20275.2,6.26,,,1
E1139,C,1990,120,101,B,13590,5,164157,3481,22440,0.46,191998,M,1
E3567,C,1979,130,1,B,11200,3,113600,3480,10824,10.22,126670,,0
E1180,E,1959,146,,C,15000,,866904,3478,15787.2,15.9,,,1
E1181,E,1959,146,,C,15000,,866904,3478,15787.2,15.9,,,1
E3671,A,1952,146,21937,C,21937,25,416017,3477,31627.2,12.43,447994,,0
E1380,A,1981,130,,B,11984,,185502,3476,9715.2,10.22,,,1
E1882,C,1991,123,,B,21079,,240117,3476,4804.8,0.87,,M,1
E1883,C,1991,123,,B,21079,,240117,3476,4804.8,0.87,,M,1
E4933,C,1983,123,,B,10960,,161355,3472,12988.8,0.77,,M,0
E4048,B,2008,140,10019,B,10018,2,417830,3466,16473.6,5.45,444330,M,0
E1834,C,1991,140,9165,C,9165,6,400190,3463,54120,4.76,419930,M,1
E2404,C,2008,120,8357,B,9074,23,190628,3462,56179.2,0.75,203338,M,1
E2405,C,2008,120,8357,B,9074,23,190628,3462,56179.2,0.75,203338,M,1
E3297,C,1974,130,1,C,20257,5,130698,3460,3907.2,2.43,129885,,0
E491,C,2006,140,,B,6703,,345000,3456,39811.2,9.77,,M,1
E584,A,2001,140,242,C,105581,6,634010,3454,56073.6,5.04,733950,M,1
E3788,A,1978,123,,B,13308,,251049,3452,8976,0.63,,M,0
E3306,E,1974,146,17541,C,17541,14,553463,3449,8184,1,665557,,0
E1555,A,1998,140,,B,22744,,615566,3443,15523.2,11.08,,F,1
E3400,B,1978,140,15000,C,15000,1,2101950,3436,316.8,2.11,2180100,M,0
E2825,C,1989,130,1,B,10000,33,149506,3434,12249.6,6.22,167171,,0
E2865,A,1978,130,1,B,10000,3,225205,3434,3643.2,8.5,224097,,0
E2038,B,1958,146,,C,8832,,310192,3429,33369.6,9.06,,S,1
E3561,C,1986,130,1,B,14863,33,135410,3428,8817.6,7.39,154305,,0
E1737,C,1998,123,,B,15847,,424574,3424,14731.2,0.05,,F,1
E1405,B,1993,146,15000,C,15000,38,425157,3417,20750.4,25.09,448703,,1
E1406,B,1993,146,15000,C,15000,38,425157,3417,20750.4,25.09,448703,,1
E1407,B,1993,146,15000,C,15000,38,425157,3417,20750.4,25.09,448703,,1
E1408,B,1993,146,15000,C,15000,38,425157,3417,20750.4,25.09,448703,,1
E1481,A,1980,146,17000,C,17000,38,490988,3417,21753.6,22.52,531486,,1
E1905,B,1989,146,15966,C,15966,39,289476,3416,25080,30.95,300686,,1
E3104,C,1982,140,9014,C,9014,1,486130,3415,739.2,8.17,559150,M,0
E918,A,2001,140,5951,C,5951,7,368530,3410,74764.8,7.33,379790,M,1
E3528,B,2007,146,9700,C,9700,24,291305,3410,27931.2,2.11,302021,,0
E4316,C,1995,110,36055,B,36050,2,173210,3403,148684.8,0.24,184189,M,0
E3388,A,1950,146,60,C,8400,11,903202,3402,105.6,8.04,1303960,,0
E3673,C,1995,130,1,B,10000,33,152093,3401,13780.8,8.52,164120,,0
E1023,A,2000,140,,B,9583,,308718,3399,25766.4,8.49,,M,1
E3173,E,1965,146,19500,C,19500,12,1301566,3397,1953.6,15.78,1490072,,0
E725,A,1980,146,17750,C,17750,38,421117,3394,20116.8,25.19,440737,,1
E2277,B,1985,146,14982,C,14982,38,445740,3393,15840,23.2,473579,,1
E2278,B,1985,146,14982,C,14982,38,445740,3393,15840,23.2,473579,,1
E2077,C,1975,140,44741,C,44741,4,435880,3389,53908.8,7.21,439830,M,1
E2448,B,1985,146,18791,C,18731,28,383234,3387,58238.4,19.8,436799,,1
E2449,B,1985,146,18791,C,18731,28,383234,3387,58238.4,19.8,436799,,1
E3096,A,2000,130,1,C,18144,5,897827,3387,792,5.94,962021,F,0
E3235,C,1976,140,10500,C,10500,1,1680730,3387,1848,1.76,1812130,M,0
E887,A,1999,140,7731,C,7731,7,481380,3382,86908.8,1.87,505730,M,1
E888,A,1999,140,7731,C,7731,7,481380,3382,86908.8,1.87,505730,M,1
E1670,C,1987,140,109,C,47429,4,483490,3379,43454.4,4.37,493630,M,1
E1185,B,1989,146,10839,C,10839,28,369064,3377,57816,20.11,409977,,1
E1186,B,1989,146,10839,C,10839,28,369064,3377,57816,20.11,409977,,1
E3166,C,1972,140,15380,C,15380,3,315510,3377,6705.6,4.58,372020,M,0
E524,A,1996,140,15456,C,15456,7,481020,3376,87859.2,2.88,505330,M,1
E4321,C,2004,130,2,B,21016,33,173207,3376,30676.8,7.03,194212,,0
E4433,A,1988,110,1,B,46174,1,288700,3375,202171.2,0.78,310100,,0
E4827,C,1990,120,535,B,267866,19,144439,3374,109296,3.11,171158,M,0
E4028,A,2006,132,75,B,9789,6,658016,3373,17635.2,13.88,775931,M,0
E1908,C,1963,140,13307,C,13307,3,400610,3371,20750.4,1.58,444830,M,1
E4071,C,1973,140,7500,C,7500,6,341650,3367,50582.4,5.17,408790,M,0
E4354,C,1975,140,15071,C,15071,4,422180,3365,45672,7.12,483450,M,0
E1807,E,1970,146,,C,15600,,1273872,3363,10876.8,17.75,,,1
E1808,E,1970,146,,C,15600,,1273872,3363,10876.8,17.75,,,1
E3217,A,1974,146,9350,C,9350,11,721126,3361,2270.4,2.44,1143818,,0
E1114,A,2000,120,,B,28377,,149968,3360,56918.4,0.04,,M,1
E2385,A,2004,146,6631,C,6631,28,362622,3360,59030.4,23.64,390352,,1
E2087,C,1983,130,1,B,11164,22,181504,3355,6019.2,8.82,201840,,1
E2088,C,1983,130,1,B,11164,22,181504,3355,6019.2,8.82,201840,,1
E1167,A,1961,146,,C,17793,,437734,3354,16368,19.63,,,1
E3340,C,1987,130,8395,C,8395,6,342892,3354,2270.4,18.8,347662,,0
E1160,A,1968,146,116,C,50530,39,223961,3353,55387.2,35.7,270385,,1
E1300,A,1990,146,14940,C,14940,38,470287,3347,26241.6,24.73,480451,,1
E1236,A,1955,146,,C,21859,,455012,3344,16473.6,19.66,,,1
E2346,C,1988,123,,B,10136,,236682,3342,1478.4,2.7,,M,1
E3280,C,1979,130,1,C,8127,7,434296,3340,580.8,13.35,476432,,0
E4263,C,1989,130,1,B,9264,3,237202,3340,8553.6,12.48,234052,,0
E1778,A,1996,140,8728,C,8728,7,365730,3338,73075.2,6.36,390560,M,1
E4252,B,1981,140,1,B,9708,3,110396,3336,11352,0.4,118579,,0
E5349,A,1983,123,,B,6286,,387309,3330,4804.8,1.39,,F,0
E448,A,1996,140,,B,8830,,379959,3327,47467.2,1.7,,M,1
E449,A,1996,140,,B,8830,,379959,3327,47467.2,1.7,,M,1
E450,A,1996,140,,B,8830,,379959,3327,47467.2,1.7,,M,1
E3310,A,1986,146,18387,C,18387,37,663746,3327,14361.6,21.45,707703,,0
E1402,C,1977,140,16875,C,16875,4,345000,3319,58185.6,8.62,362740,M,1
E4236,C,1985,130,1,B,10000,3,275989,3318,5966.4,12.23,271947,,0
E4303,C,1994,140,12400,C,12400,4,374680,3312,47889.6,6.43,374680,M,0
E1058,C,2006,120,18700,B,23147,15,257084,3311,63940.8,0.29,284102,M,1
E1689,A,1980,146,13640,C,13640,28,417913,3310,30518.4,20.56,459445,,1
E2415,A,1981,146,16680,C,16680,38,461516,3309,23707.2,23.44,473479,,1
E2416,A,1981,146,16680,C,16680,38,461516,3309,23707.2,23.44,473479,,1
E562,A,1998,140,12336,C,12336,4,372960,3307,61670.4,10.03,383870,M,1
E2070,A,1962,146,21600,C,21600,28,372191,3307,30729.6,20.95,437091,,1
E2071,A,1962,146,21600,C,21600,28,372191,3307,30729.6,20.95,437091,,1
E4564,C,1980,140,37995,C,37995,4,458260,3304,62040,5.72,460510,M,0
E1962,E,2003,123,,B,13525,,413065,3302,24552,1.44,,M,1
E3349,E,2014,140,1,C,11000,27,670946,3301,1478.4,1.44,717927,M,0
E5163,C,1975,140,19279,C,19279,3,596370,3300,25924.8,3.73,656680,M,0
E4480,C,1970,110,1,B,10308,27,267998,3296,171336,0.15,275917,M,0
E1338,A,1984,140,,B,11201,,488378,3295,22968,3.12,,M,1
E1339,A,1984,140,,B,11201,,488378,3295,22968,3.12,,M,1
E1638,C,2005,120,7500,B,7523,1,368797,3292,2956.8,2.56,353418,F,1
E5154,B,2000,110,1,B,7471,8,286919,3292,125188.8,2.84,293299,M,0
E4658,C,2004,110,257300,B,257300,52,163042,3289,288076.8,4.19,166144,M,0
E2446,A,1989,120,1,C,18514,10,428844,3288,211.2,2.23,77973,M,1
E2286,A,1990,140,,B,12000,,401698,3286,9556.8,2.97,,M,1
E4461,C,1978,110,12598,B,12598,12,151263,3286,154334.4,0.4,151734,M,0
E1956,A,1978,130,1,B,10449,3,258807,3281,5016,11.27,279621,,1
E1979,E,2002,146,15154,C,15154,38,756022,3281,19113.6,23.93,807341,,1
E1559,A,1989,123,,C,8803,,372208,3275,211.2,2.51,,F,1
E2334,B,1989,146,21641,C,21641,39,248302,3273,32524.8,29.82,281875,,1
E2335,B,1989,146,21641,C,21641,39,248302,3273,32524.8,29.82,281875,,1
E4122,C,1996,130,1,C,18833,85,270745,3272,2640,14.97,268810,F,0
E5091,C,1998,120,6711,B,7133,14,96710,3272,32947.2,0.21,98956,M,0
E2345,B,1970,146,16534,C,16534,38,465526,3262,21648,21.66,503042,,1
E1873,A,1978,146,70,C,30492,28,449645,3259,50265.6,20.38,516641,,1
E2445,A,1951,146,37026,C,37026,27,655435,3257,16684.8,18.08,732344,,1
E2757,C,1971,123,,B,10746,,235204,3255,7603.2,1.21,,M,0
E675,A,2003,140,12529,C,12529,7,355030,3254,61881.6,4.92,369670,M,1
E1025,A,2001,140,10954,C,10954,7,397480,3250,67953.6,4.94,429650,M,1
E1026,A,2001,140,10954,C,10954,7,397480,3250,67953.6,4.94,429650,M,1
E1027,A,2001,140,10954,C,10954,7,397480,3250,67953.6,4.94,429650,M,1
E3715,C,2008,120,1,B,16501,9,199271,3249,112200,0.61,206950,,0
E1629,B,1964,146,17097,C,17097,38,365109,3248,16684.8,24.08,324126,,1
E5294,A,2001,146,8366,C,8366,25,401514,3247,54595.2,7.24,414635,,0
E1460,C,1980,140,14000,C,14000,3,522860,3244,26505.6,3.71,575420,M,1
E1647,C,1984,120,8806,B,8806,5,86845,3244,11932.8,0.3,105946,M,1
E1049,A,2005,146,449,C,195584,38,538773,3238,61776,27.02,603313,M,1
E3243,A,1998,130,,C,10376,,485016,3238,211.2,4.12,,M,0
E2014,A,1998,123,,B,10820,,469569,3236,1531.2,0.84,,M,1
E3806,A,2003,110,1,B,18008,18,346115,3236,241876.8,2.04,361932,M,0
E4492,A,2002,130,18119,B,18119,605,440000,3236,11352,5.71,458000,M,0
E1136,A,1988,123,,C,10093,,649946,3233,633.6,0.65,,M,1
E1137,A,1988,123,,C,10093,,649946,3233,633.6,0.65,,M,1
E3287,A,2000,130,9613,B,9613,606,380000,3233,10401.6,1.14,370200,M,0
E1503,A,1995,140,10837,C,10837,4,437140,3232,57393.6,5.41,459440,M,1
E2882,C,1979,140,18897,C,18897,4,375760,3232,38068.8,7.17,428120,M,0
E1922,C,1980,140,13500,C,13500,4,347970,3224,49790.4,7.98,358610,M,1
E3194,C,2000,130,12000,B,12000,602,441300,3224,2270.4,1.83,472100,M,0
E1075,C,1979,140,11250,C,11250,4,280420,3223,54014.4,8.54,296860,M,1
E1643,A,1966,146,75,C,32670,28,588235,3223,22440,20.18,593102,,1
E4965,C,1988,123,,B,7588,,145241,3223,5649.6,0.82,,M,0
E1219,B,1987,146,947,C,412513,39,497098,3220,57921.6,35.36,543864,,1
E1936,A,1992,130,,B,101451,,387700,3217,29198.4,3.56,,M,1
E2676,C,1990,140,9322,C,9322,4,381230,3217,65736,9.8,369650,M,0
E3282,C,1970,120,,C,6152,,99946,3217,1478.4,2.32,,M,0
E5147,B,1984,110,1,B,22283,17,292673,3216,218328,0.27,333749,M,0
E3148,A,1992,130,25854,B,25854,605,463300,3215,6652.8,6.34,442500,M,0
E3406,A,1988,130,,C,25430,,677532,3215,52.8,1.87,,M,0
E1087,C,1996,120,14850,B,14837,15,208994,3214,54489.6,0.21,197789,M,1
E1088,C,1996,120,14850,B,14837,15,208994,3214,54489.6,0.21,197789,M,1
E1836,A,1994,120,0,B,23615,4,201170,3214,6916.8,2.18,205139,S,1
E1837,A,1994,120,0,B,23615,4,201170,3214,6916.8,2.18,205139,S,1
E1347,E,2000,140,,B,12960,,391474,3213,24446.4,3.53,,M,1
E1717,C,1982,140,18131,C,18131,6,430590,3206,45724.8,7.04,460530,M,1
E1718,C,1982,140,18131,C,18131,6,430590,3206,45724.8,7.04,460530,M,1
E1719,C,1982,140,18131,C,18131,6,430590,3206,45724.8,7.04,460530,M,1
E1832,C,1975,140,10200,C,10200,4,403960,3206,49526.4,6.37,403960,M,1
E1312,C,1988,130,240,B,30000,1,160574,3202,21700.8,2.71,188475,M,1
E620,A,1997,140,9321,C,9321,4,446400,3201,40339.2,5.55,423360,M,1
E621,A,1997,140,9321,C,9321,4,446400,3201,40339.2,5.55,423360,M,1
E2197,A,1994,130,,B,5667,,197489,3201,12460.8,7.95,,,1
E2198,A,1994,130,,B,5667,,197489,3201,12460.8,7.95,,,1
E2199,A,1994,130,,B,5667,,197489,3201,12460.8,7.95,,,1
E3010,A,1982,130,1,B,10111,3,125899,3201,11774.4,9.79,141364,,0
E3625,A,1997,110,1,B,8102,6,195600,3201,222552,7.56,202700,,0
E1664,A,2005,146,,C,11748,,436104,3199,33369.6,12.1,,,1
E1665,A,2005,146,,C,11748,,436104,3199,33369.6,12.1,,,1
E1666,A,2005,146,,C,11748,,436104,3199,33369.6,12.1,,,1
E2602,C,1984,130,1,B,30840,8,104168,3197,24129.6,35.28,104168,F,0
E4746,A,1983,140,1,B,10625,16,457804,3196,19800,3.99,499067,M,0
E846,E,1999,146,5250,C,5250,26,586833,3195,60667.2,13.21,595456,,1
E847,E,1999,146,5250,C,5250,26,586833,3195,60667.2,13.21,595456,,1
E848,E,1999,146,5250,C,5250,26,586833,3195,60667.2,13.21,595456,,1
E849,E,1999,146,5250,C,5250,26,586833,3195,60667.2,13.21,595456,,1
E984,C,1995,140,,B,7212,,414885,3194,16948.8,0.9,,M,1
E1239,C,1988,120,13800,C,13930,2,334001,3189,1795.2,1.4,425225,M,1
E1575,A,2000,140,,B,21808,,415352,3189,12883.2,2.37,,F,1
E1576,A,2000,140,,B,21808,,415352,3189,12883.2,2.37,,F,1
E4260,C,1993,140,0,B,5733,87,212894,3188,45513.6,4.89,262291,M,0
E3228,C,1991,130,14086,C,14086,602,729900,3186,475.2,3.22,756700,M,0
E2883,C,1979,140,14302,C,14302,4,334930,3183,45302.4,7.21,362400,M,0
E1452,B,1979,146,15286,C,15286,38,367406,3180,16737.6,24.52,402835,,1
E2455,C,1988,130,1,B,21300,11,250891,3175,1689.6,0.74,264584,M,1
E5101,A,1973,123,,B,6125,,129204,3172,4646.4,1.11,,M,0
E782,C,2002,120,14523,B,14537,23,218988,3171,47784,1.43,228152,M,1
E3085,A,1980,146,17160,C,17160,39,390423,3171,5016,26.1,436890,,0
E2313,A,1993,123,,C,20525,,902886,3170,580.8,0.68,,F,1
E3453,A,1975,140,1,C,15983,30,803046,3170,792,7.7,913325,M,0
E1275,A,1993,140,,B,8649,,401167,3169,46200,1.65,,M,1
E2080,B,1980,146,65340,C,65340,38,798210,3169,22915.2,21.74,888889,,1
E2382,E,1981,146,,C,11797,,980252,3168,8184,17.84,,,1
E3542,A,2015,110,1,B,22140,1,243537,3165,159614.4,0.6,276963,,0
E2900,C,1991,130,1,B,10000,3,139810,3164,18796.8,9.88,151204,,0
E5141,C,1992,,85,B,10303,61,244267,3163,5808,7.07,238349,F,0
E2084,A,1992,140,,B,23230,,348251,3162,77668.8,9.13,,M,1
E2085,A,1992,140,,B,23230,,348251,3162,77668.8,9.13,,M,1
E2367,E,1957,146,,C,10500,,787465,3162,12249.6,18.25,,,1
E2368,E,1957,146,,C,10500,,787465,3162,12249.6,18.25,,,1
E2369,E,1957,146,,C,10500,,787465,3162,12249.6,18.25,,,1
E2327,A,1998,146,15566,C,15566,28,487474,3160,42134.4,22.16,552344,,1
E2328,A,1998,146,15566,C,15566,28,487474,3160,42134.4,22.16,552344,,1
E2329,A,1998,146,15566,C,15566,28,487474,3160,42134.4,22.16,552344,,1
E2432,C,1982,130,1,B,10000,3,125505,3158,4963.2,8.5,140908,,1
E754,C,1985,130,1,B,15000,3,133494,3154,12408,11.54,153645,,1
E1694,A,2000,140,,B,17617,,425630,3154,14361.6,8.07,,M,1
E2111,E,2001,123,,B,18356,,363785,3154,12144,2.73,,M,1
E4583,A,1993,146,91,C,28028,24,299024,3154,29515.2,3.86,336507,,0
E3509,A,2014,136,80,C,8800,9,805010,3152,16.42,24.29,840609,,0
E669,A,1997,146,9106,C,9106,38,336382,3147,44932.8,27.3,359582,,1
E2031,C,1993,130,1,B,10000,3,139001,3147,19166.4,9.66,150558,,1
E3533,C,1990,130,1,B,11600,33,143406,3146,15470.4,8.33,160902,,0
E1725,C,1986,120,77,B,9325,3,469863,3135,844.8,2.46,535711,M,1
E1726,C,1986,120,77,B,9325,3,469863,3135,844.8,2.46,535711,M,1
E2125,C,1990,140,9322,C,9322,4,364170,3135,65577.6,9.78,352890,M,1
E2126,C,1990,140,9322,C,9322,4,364170,3135,65577.6,9.78,352890,M,1
E5130,C,1973,140,77694,C,77694,7,591070,3134,70382.4,2.3,549370,M,0
E665,A,1979,130,1,B,7935,22,125306,3130,6600,9.91,164489,,1
E4796,B,1978,123,,B,14837,,194976,3130,3062.4,0.25,,M,0
E684,A,2001,146,5501,C,5501,28,343996,3128,62515.2,22.56,392442,,1
E2243,A,2006,130,97,B,11505,12,878249,3127,13675.2,8.47,996136,M,1
E3012,C,2004,120,200,B,87491,14,190996,3126,17582.4,2.71,185758,,0
E2910,A,1996,140,15633,C,15633,7,509100,3123,88070.4,2.68,534400,M,0
E1909,B,1972,146,13291,C,13291,28,324179,3121,49262.4,23.41,356233,,1
E1391,C,1995,120,12000,B,11781,13,233896,3120,42398.4,0.02,222763,M,1
E2394,B,2005,146,5675,C,5675,28,332252,3120,61987.2,19.94,357601,,1
E1713,B,1972,146,34848,C,34848,38,535717,3115,17212.8,23.76,543062,,1
E1714,B,1972,146,34848,C,34848,38,535717,3115,17212.8,23.76,543062,,1
E1471,A,1973,130,1,B,11464,3,234103,3114,1372.8,11.22,285532,,1
E2050,A,1977,146,13200,C,13200,28,548524,3114,26664,21.48,578714,,1
E1192,C,1988,123,,B,15908,,304098,3111,6124.8,1.88,,F,1
E2105,A,1995,140,,B,14091,,381565,3110,16948.8,7.23,,M,1
E3855,C,1987,140,10000,C,10000,4,347080,3110,52800,6.08,389070,M,0
E456,C,2004,140,,B,5750,,300693,3106,21806.4,9.89,,F,1
E457,C,2004,140,,B,5750,,300693,3106,21806.4,9.89,,F,1
E3107,E,1952,146,75,C,11250,11,1475863,3106,52.8,7.02,1771991,,0
E3303,C,1990,130,13042,C,13042,605,353200,3105,475.2,4.9,363400,M,0
E1524,C,1984,130,,B,11093,,144702,3101,9134.4,8.68,,,1
E1541,A,1977,146,104,C,45302,28,483624,3097,35376,20.66,565183,,1
E1645,A,1988,123,,C,11356,,466125,3096,1478.4,1.29,,M,1
E3475,B,1993,146,16625,C,16625,39,381809,3096,1320,26.04,425894,,0
E4654,C,2003,132,100,B,12500,10,533647,3091,16790.4,23.55,554932,M,0
E2239,A,1997,140,7440,C,7440,7,481380,3089,91766.4,3.61,529560,M,1
E1892,E,1960,146,,C,7500,,556490,3088,2587.2,14.22,,,1
E1843,E,1988,146,,C,7500,,660508,3087,17160,16.02,,,1
E1844,E,1988,146,,C,7500,,660508,3087,17160,16.02,,,1
E1845,E,1988,146,,C,7500,,660508,3087,17160,16.02,,,1
E1846,E,1988,146,,C,7500,,660508,3087,17160,16.02,,,1
E3437,C,1963,140,11851,C,11851,1,734480,3087,369.6,2.73,829990,M,0
E2206,B,1989,146,9750,C,9750,28,353320,3085,59716.8,20.13,390049,,1
E2456,E,1985,146,,C,9400,,786406,3081,11932.8,17.69,,,1
E1852,C,1991,130,1,B,10000,33,145591,3080,6705.6,7.51,175054,,1
E2816,C,1982,140,77738,C,77738,7,529630,3080,80361.6,2.69,582300,M,0
E3571,A,1986,130,1,B,10000,33,121505,3079,8659.2,7.22,138491,,0
E3873,C,1975,140,33768,C,33768,4,493280,3079,62092.8,4.64,493280,M,0
E1324,E,1978,146,,C,12893,,912645,3078,12091.2,16.77,,,1
E1044,A,2002,146,7620,C,7620,25,359075,3075,61142.4,6.19,379647,,1
E1679,C,1979,140,13018,C,13018,4,297540,3074,49420.8,7.95,321520,M,1
E1680,C,1979,140,13018,C,13018,4,297540,3074,49420.8,7.95,321520,M,1
E1839,B,1981,146,,C,4875,,211580,3074,14097.6,14.39,,,1
E1840,B,1981,146,,C,4875,,211580,3074,14097.6,14.39,,,1
E3896,C,1985,140,3,B,14961,68,144471,3072,15576,2.91,179342,F,0
E5281,A,2015,110,3,B,36450,9,184413,3070,149424,1.22,214976,,0
E550,C,2003,110,,B,13373,,140100,3068,244305.6,6.56,,,1
E551,C,2003,110,,B,13373,,140100,3068,244305.6,6.56,,,1
E4614,C,2008,100,1,B,9029,5,164437,3068,124027.2,8.03,170427,F,0
E1119,C,1992,130,1,B,14100,10,215883,3062,5438.4,0.41,248081,M,1
E1786,A,1970,146,48000,C,48000,28,440493,3062,33475.2,16.37,531515,,1
E2370,C,2005,130,,B,9745,,255296,3060,4118.4,11.49,,,1
E4531,A,1986,130,155,B,25700,60,412820,3060,264,10.19,404795,M,0
E2409,C,2000,110,,B,15499,,109640,3058,283958.4,2.55,,M,1
E3084,E,2001,140,1,C,8567,23,999013,3058,1267.2,8.08,1137292,M,0
E1364,C,1971,140,9612,C,9612,3,417540,3052,23971.2,3.5,446490,M,1
E1365,C,1971,140,9612,C,9612,3,417540,3052,23971.2,3.5,446490,M,1
E4221,B,2004,140,21781,C,21780,2,278480,3052,580.8,6.39,297460,M,0
E1520,A,2003,140,,B,11073,,503462,3049,12038.4,7.13,,M,1
E1193,C,1996,120,9310,B,11052,8,179581,3045,18849.6,0.97,208269,M,1
E4487,A,1984,120,1,C,10890,16,298549,3042,633.6,3.47,310936,F,0
E2272,C,2002,120,11385,B,13579,23,242141,3041,54120,1.12,274997,M,1
E1076,C,1990,130,,B,9619,,107914,3040,16051.2,7.28,,,1
